id,date,refer_id,referred_id
2469,2014-01-09 21:57:40.389596,885,508
2470,2014-01-09 22:16:42.316225,2436,2486
2471,2014-01-09 23:09:08.664945,713,2134
2472,2014-01-10 00:26:59.883486,1090,952
2473,2014-01-10 01:26:36.981891,2614,1314
2474,2014-01-10 01:45:03.750006,473,560
2475,2014-01-10 03:28:41.074048,120,2297
2476,2014-01-10 03:31:24.103227,1313,1462
2477,2014-01-10 03:34:04.142098,2651,2411
2478,2014-01-10 05:50:52.196283,639,89
2479,2014-01-10 08:03:47.259353,2316,2394
2480,2014-01-10 08:37:10.621360,2414,87
2481,2014-01-10 09:38:11.357359,2496,1250
2482,2014-01-10 10:09:35.273653,1160,2178
2483,2014-01-10 10:41:44.620888,2063,957
2484,2014-01-10 11:30:18.750065,2579,997
2485,2014-01-10 11:48:46.700727,1615,2567
2486,2014-01-10 12:48:16.932117,1100,1348
2487,2014-01-10 13:09:46.648083,1613,2158
2488,2014-01-10 13:10:55.715253,1917,488
2489,2014-01-10 13:24:10.650730,2303,2656
2490,2014-01-10 13:40:53.405867,624,1939
2491,2014-01-10 13:42:06.189651,390,504
2492,2014-01-10 14:04:29.672613,2207,2509
2493,2014-01-10 14:55:46.532580,1246,2006
2494,2014-01-10 15:01:02.913324,1957,36
2495,2014-01-10 15:27:11.722137,242,2594
2496,2014-01-10 15:36:37.244837,1581,1126
2497,2014-01-10 15:57:34.700282,2592,1890
2498,2014-01-10 16:19:17.115711,1464,1413
2499,2014-01-10 18:34:28.913088,146,1854
2500,2014-01-10 21:07:52.994112,2359,2290
2501,2014-01-10 21:29:23.822188,817,2090
2502,2014-01-10 22:19:35.398499,1441,109
2503,2014-01-10 22:57:09.857941,2211,1879
2504,2014-01-10 23:13:54.616164,1549,1590
2505,2014-01-11 00:21:09.730142,255,486
2506,2014-01-11 00:27:52.741250,467,1181
2507,2014-01-11 00:32:43.181877,2434,1930
2508,2014-01-11 01:50:44.565185,34,2516
2509,2014-01-11 03:02:00.477988,2310,358
2510,2014-01-11 03:20:26.885806,1674,135
2511,2014-01-11 03:55:03.970038,1051,135
2512,2014-01-11 04:25:08.598213,1343,2408
2513,2014-01-11 04:37:06.994782,464,573
2514,2014-01-11 06:07:11.570235,1422,2073
2515,2014-01-11 06:11:37.657868,1871,2660
2516,2014-01-11 08:38:28.129057,764,736
2517,2014-01-11 10:07:02.277803,1649,832
2518,2014-01-11 10:16:38.950784,2216,1269
2519,2014-01-11 10:41:13.821691,1696,350
2520,2014-01-11 11:29:32.451896,1255,912
2521,2014-01-11 12:19:33.273952,2228,1153
2522,2014-01-11 13:32:30.874623,1669,2471
2523,2014-01-11 14:07:02.828929,1939,321
2524,2014-01-11 14:11:13.136113,102,807
2525,2014-01-11 14:14:45.495793,1247,448
2526,2014-01-11 15:19:47.233040,1322,1613
2527,2014-01-11 15:23:43.670127,367,1223
2528,2014-01-11 16:40:27.270532,273,1118
2529,2014-01-11 18:37:26.869472,41,1169
2530,2014-01-11 18:43:19.025682,830,1705
2531,2014-01-11 18:55:24.331280,379,1615
2532,2014-01-11 19:28:29.995819,1563,533
2533,2014-01-11 20:20:03.649525,373,1296
2534,2014-01-11 20:43:25.705881,2497,1285
2535,2014-01-11 22:27:03.516097,321,776
2536,2014-01-11 22:49:55.734010,871,553
2537,2014-01-11 22:51:12.578075,1118,967
2538,2014-01-11 23:05:37.540920,2518,2190
2539,2014-01-11 23:43:47.978378,1391,2377
2540,2014-01-12 01:27:40.252207,1918,2332
2541,2014-01-12 02:01:53.426603,1968,601
2542,2014-01-12 03:16:53.382758,171,1790
2543,2014-01-12 04:08:06.989740,2162,390
2544,2014-01-12 06:40:20.676653,2113,1388
2545,2014-01-12 07:45:49.740681,1862,1481
2546,2014-01-12 08:03:08.292135,438,1521
2547,2014-01-12 08:21:43.555818,1955,1306
2548,2014-01-12 09:39:14.025726,2286,2057
2549,2014-01-12 11:41:13.948327,698,1550
2550,2014-01-12 11:50:01.802792,1682,328
2551,2014-01-12 11:58:08.339953,449,612
2552,2014-01-12 12:33:25.239414,1322,1734
2553,2014-01-12 15:19:27.985270,1985,1727
2554,2014-01-12 15:20:22.495557,1578,1977
2555,2014-01-12 15:36:11.820376,2198,242
2556,2014-01-12 15:49:39.419310,2079,1393
2557,2014-01-12 16:22:14.120486,326,753
2558,2014-01-12 16:47:01.617334,2159,2500
2559,2014-01-12 17:43:32.631458,156,374
2560,2014-01-12 18:52:51.126274,2016,630
2561,2014-01-12 21:47:13.276579,2480,1177
2562,2014-01-13 02:15:59.363531,2485,1030
2563,2014-01-13 13:08:03.760984,1539,1598
2564,2014-01-13 19:55:37.255860,1709,2677
2565,2014-01-13 23:26:05.463859,2572,754
2566,2014-01-14 01:20:02.530525,1030,1111
2567,2014-01-14 01:44:40.721882,2210,751
2568,2014-01-14 01:52:44.384648,492,1372
2569,2014-01-14 02:09:22.628829,166,1608
2570,2014-01-14 03:52:23.424690,403,1400
2571,2014-01-14 04:48:30.784379,2115,2114
2572,2014-01-14 05:37:39.337623,625,1451
2573,2014-01-14 08:10:45.317940,1645,1324
2574,2014-01-14 08:35:36.541006,118,1609
2575,2014-01-14 09:55:18.439349,2178,1204
2576,2014-01-14 09:59:35.647925,2323,284
2577,2014-01-14 10:08:23.795065,1182,1705
2578,2014-01-14 12:43:32.413295,241,2410
2579,2014-01-14 15:20:52.768391,2166,2310
2580,2014-01-14 15:30:36.067521,1888,1967
2581,2014-01-14 16:52:11.107871,1331,2524
2582,2014-01-14 17:15:50.918491,351,1596
2583,2014-01-14 18:28:26.218743,462,2398
2584,2014-01-14 22:34:45.073026,620,2393
2585,2014-01-14 22:51:12.399109,838,1834
2586,2014-01-14 23:01:46.387133,1248,291
2587,2014-01-15 00:28:24.818048,2555,4
2588,2014-01-15 02:52:43.806818,142,1636
2589,2014-01-15 03:33:21.948613,1056,979
2590,2014-01-15 05:42:29.046922,865,1743
2591,2014-01-15 06:27:27.402294,1977,1591
2592,2014-01-15 11:07:06.852643,2555,700
2593,2014-01-15 11:08:42.521362,1120,1814
2594,2014-01-15 12:07:46.819838,903,2544
2595,2014-01-15 13:52:18.046874,1840,1728
2596,2014-01-15 17:56:37.349582,8,415
2597,2014-01-15 19:44:08.725654,580,1789
2598,2014-01-15 20:37:51.617646,1776,903
2599,2014-01-15 22:00:12.726097,1230,763
2600,2014-01-15 22:32:10.688963,1239,1957
2601,2014-01-15 23:46:06.907469,2583,2060
2602,2014-01-16 00:44:07.441602,2078,290
2603,2014-01-16 02:55:58.958225,2542,2225
2604,2014-01-16 03:11:49.630785,1234,291
2605,2014-01-16 04:52:34.781984,1383,1064
2606,2014-01-16 06:24:18.691745,2058,1939
2607,2014-01-16 06:31:42.242206,771,684
2608,2014-01-16 07:40:36.841268,2192,1908
2609,2014-01-16 08:39:23.644496,752,2005
2610,2014-01-16 09:02:06.277214,2476,1616
2611,2014-01-16 11:16:39.459448,761,1377
2612,2014-01-16 12:36:34.224913,2432,2672
2613,2014-01-16 12:52:32.584779,1933,1853
2614,2014-01-16 13:41:40.169014,1046,1382
2615,2014-01-16 13:54:04.876920,174,856
2616,2014-01-16 14:37:01.947558,2045,2078
2617,2014-01-16 14:42:32.222595,2404,199
2618,2014-01-16 14:57:16.762912,2393,1568
2619,2014-01-16 16:39:17.326944,1337,1434
2620,2014-01-16 17:05:41.497375,1985,967
2621,2014-01-16 17:25:28.521760,1055,2137
2622,2014-01-16 18:11:18.374562,568,1226
2623,2014-01-16 19:59:43.364005,1787,583
2624,2014-01-16 21:33:38.108235,1082,1269
2625,2014-01-16 22:21:14.567985,1494,2659
2626,2014-01-16 23:14:55.051419,2494,1239
2627,2014-01-17 11:51:56.151166,1845,24
2628,2014-01-17 16:13:34.292312,595,1516
2629,2014-01-17 17:47:07.649991,2178,2067
2630,2014-01-17 21:47:25.567177,203,1555
2631,2014-01-18 19:07:51.413262,2678,1683
2632,2014-01-18 23:35:21.780478,2768,1411
2633,2014-01-19 00:00:13.854703,2072,1616
2634,2014-01-19 00:07:06.148700,994,1120
2635,2014-01-19 00:16:16.814327,731,2691
2636,2014-01-19 00:37:37.856354,2382,2748
2637,2014-01-19 01:38:22.518097,677,414
2638,2014-01-19 03:20:01.288022,2678,2503
2639,2014-01-19 03:46:12.376545,2419,1945
2640,2014-01-19 03:58:47.314116,2152,1347
2641,2014-01-19 04:51:14.900835,795,2299
2642,2014-01-19 04:52:07.469360,1462,1380
2643,2014-01-19 05:00:16.432072,188,2567
2644,2014-01-19 05:23:39.075769,719,185
2645,2014-01-19 08:18:01.809949,1455,2620
2646,2014-01-19 09:33:13.194804,478,1104
2647,2014-01-19 10:28:08.300216,145,567
2648,2014-01-19 10:41:27.206195,1726,725
2649,2014-01-19 11:02:29.729649,918,597
2650,2014-01-19 12:11:29.695372,1700,474
2651,2014-01-19 12:28:28.345778,474,2151
2652,2014-01-19 13:28:40.340900,304,2455
2653,2014-01-19 13:53:28.907404,869,2436
2654,2014-01-19 14:37:34.396330,1802,2359
2655,2014-01-19 18:18:00.259454,1234,2139
2656,2014-01-19 18:59:18.511701,425,2519
2657,2014-01-19 19:23:15.289561,2107,1657
2658,2014-01-19 21:19:04.353787,2256,1964
2659,2014-01-19 21:55:43.625089,1683,1061
2660,2014-01-19 22:39:06.227459,1323,2115
2661,2014-01-20 00:07:43.794740,1847,1288
2662,2014-01-20 01:08:14.709132,1551,320
2663,2014-01-20 05:49:10.282283,1615,681
2664,2014-01-20 07:08:14.544920,2019,839
2665,2014-01-20 07:32:21.424983,290,1624
2666,2014-01-20 07:47:22.588167,1949,1616
2667,2014-01-20 08:23:36.797287,2815,2680
2668,2014-01-20 09:25:12.465627,2380,996
2669,2014-01-20 11:11:55.554937,1778,2636
2670,2014-01-20 12:43:15.984159,1578,1271
2671,2014-01-20 16:01:27.308448,1160,2373
2672,2014-01-20 17:58:39.407024,1488,1026
2673,2014-01-20 18:03:17.017987,1968,1708
2674,2014-01-20 18:09:12.970639,246,701
2675,2014-01-20 18:37:38.417680,374,889
2676,2014-01-20 19:52:59.181051,2016,2236
2677,2014-01-20 21:46:43.183326,1659,953
2678,2014-01-20 22:07:01.405996,1212,932
2679,2014-01-21 00:12:24.898262,2613,1293
2680,2014-01-21 01:03:19.639605,1110,332
2681,2014-01-21 01:38:13.073367,1751,376
2682,2014-01-21 01:43:38.577113,738,1314
2683,2014-01-21 03:40:30.698054,1864,240
2684,2014-01-21 06:30:55.631811,1700,2807
2685,2014-01-21 07:30:53.134651,419,87
2686,2014-01-21 08:16:18.050679,1045,1328
2687,2014-01-21 09:30:25.992187,2743,1639
2688,2014-01-21 10:04:32.779311,1191,2682
2689,2014-01-21 12:45:03.348078,2052,623
2690,2014-01-21 12:55:32.388541,2838,816
2691,2014-01-21 13:22:04.392507,928,436
2692,2014-01-21 15:22:25.089640,673,2349
2693,2014-01-21 15:31:23.598619,1352,35
2694,2014-01-21 17:00:02.608983,2253,808
2695,2014-01-21 17:43:44.983604,1199,2196
2696,2014-01-21 17:47:14.808538,2589,1324
2697,2014-01-21 19:22:21.708261,745,2632
2698,2014-01-21 20:08:44.090082,249,841
2699,2014-01-21 20:08:53.446207,2494,1643
2700,2014-01-21 20:29:51.857824,1221,2131
2701,2014-01-21 21:32:51.513363,2808,1381
2702,2014-01-21 21:40:42.764539,746,338
2703,2014-01-22 00:16:35.198549,2682,1671
2704,2014-01-22 22:36:14.618685,683,1526
2705,2014-01-23 00:47:42.698260,2376,709
2706,2014-01-23 07:58:37.009877,727,1160
2707,2014-01-23 15:30:39.153101,1512,2520
2708,2014-01-23 15:32:56.167058,1481,1043
2709,2014-01-23 15:40:51.870338,45,159
2710,2014-01-23 19:03:42.642322,1177,449
2711,2014-01-23 20:04:17.478916,2251,230
2712,2014-01-23 22:12:37.297532,899,401
2713,2014-01-23 22:14:10.667593,925,711
2714,2014-01-24 02:12:47.796749,483,2398
2715,2014-01-24 05:37:14.991755,2337,49
2716,2014-01-24 13:44:07.305093,2623,1006
2717,2014-01-24 16:56:52.652552,1880,946
2718,2014-01-24 23:32:00.105248,797,2756
2719,2014-01-25 01:59:14.260560,1354,676
2720,2014-01-25 02:54:33.105788,1231,2613
2721,2014-01-25 03:08:33.423275,149,603
2722,2014-01-25 03:47:21.799132,1196,394
2723,2014-01-25 06:22:55.353857,207,1113
2724,2014-01-25 06:40:25.436082,770,224
2725,2014-01-25 07:00:51.648082,1717,1020
2726,2014-01-25 07:23:19.755589,266,213
2727,2014-01-25 07:27:13.892106,1159,444
2728,2014-01-25 07:37:26.635736,2398,2327
2729,2014-01-25 09:56:51.387560,2349,1633
2730,2014-01-25 10:38:31.814800,1634,1581
2731,2014-01-25 10:45:23.403319,2384,2105
2732,2014-01-25 10:53:12.808149,2297,996
2733,2014-01-25 10:55:20.160441,1371,914
2734,2014-01-25 10:58:30.028037,241,386
2735,2014-01-25 11:16:34.929933,972,835
2736,2014-01-25 11:38:03.688318,2195,329
2737,2014-01-25 11:44:08.310738,2567,1415
2738,2014-01-25 11:46:18.082180,1654,2190
2739,2014-01-25 12:08:46.661096,2794,2753
2740,2014-01-25 13:39:42.877106,899,421
2741,2014-01-25 13:55:35.356268,693,2073
2742,2014-01-25 14:27:23.861493,1021,798
2743,2014-01-25 14:59:58.866919,2203,416
2744,2014-01-25 16:03:30.689978,2350,2894
2745,2014-01-25 16:29:37.886732,2617,2493
2746,2014-01-25 16:39:35.798111,418,369
2747,2014-01-25 16:40:54.374669,2873,1685
2748,2014-01-25 16:44:11.425401,108,955
2749,2014-01-25 18:18:30.471228,1399,2272
2750,2014-01-25 18:49:11.037231,2325,818
2751,2014-01-25 21:06:23.332431,2340,1662
2752,2014-01-25 21:12:37.863548,457,493
2753,2014-01-25 21:28:48.365741,1190,955
2754,2014-01-26 01:02:45.197803,1598,1504
2755,2014-01-26 02:52:21.682497,341,276
2756,2014-01-26 04:41:53.597360,238,975
2757,2014-01-26 06:01:18.160715,2500,2182
2758,2014-01-26 06:19:49.592310,458,1417
2759,2014-01-26 06:27:10.647722,239,890
2760,2014-01-26 06:38:24.742322,200,821
2761,2014-01-26 06:45:21.496355,2352,1358
2762,2014-01-26 06:48:55.358998,479,1368
2763,2014-01-26 06:49:23.657986,995,404
2764,2014-01-26 07:49:47.733327,2724,1378
2765,2014-01-26 08:09:17.036607,76,1400
2766,2014-01-26 09:01:09.289162,17,131
2767,2014-01-26 10:34:54.709945,1989,1250
2768,2014-01-26 11:46:00.566665,1176,723
2769,2014-01-26 12:00:48.968315,1588,1210
2770,2014-01-26 12:07:12.620777,117,2547
2771,2014-01-26 12:29:16.267582,539,574
2772,2014-01-26 12:46:15.401284,1233,1018
2773,2014-01-26 14:37:09.603400,2717,621
2774,2014-01-26 16:14:30.866259,611,1098
2775,2014-01-26 17:24:24.678195,1365,309
2776,2014-01-26 19:00:13.094859,73,2721
2777,2014-01-26 19:34:08.096634,2655,2234
2778,2014-01-26 19:45:37.149871,408,2583
2779,2014-01-26 20:04:29.406584,162,2374
2780,2014-01-26 20:12:58.655901,1710,1672
2781,2014-01-26 21:19:26.351486,493,551
2782,2014-01-26 21:19:27.060592,1900,2816
2783,2014-01-26 22:29:13.971352,1115,417
2784,2014-01-26 23:06:22.707201,2746,777
2785,2014-01-26 23:16:31.699046,1306,311
2786,2014-01-26 23:18:05.374129,151,2390
2787,2014-01-27 00:31:09.829568,2430,257
2788,2014-01-27 02:07:43.432926,2497,224
2789,2014-01-27 04:49:06.676108,928,1868
2790,2014-01-27 05:31:17.646643,1949,1538
2791,2014-01-27 05:39:38.724577,169,218
2792,2014-01-27 06:50:37.703013,1876,1608
2793,2014-01-27 06:58:28.824861,2158,507
2794,2014-01-27 07:38:32.955651,426,1588
2795,2014-01-27 08:34:03.957830,100,672
2796,2014-01-27 10:04:28.135076,1928,2204
2797,2014-01-27 14:05:50.233427,2405,1454
2798,2014-01-27 14:24:13.455022,362,21
2799,2014-01-27 15:09:01.533694,365,2758
2800,2014-01-27 15:51:28.096653,1320,2413
2801,2014-01-27 17:22:07.158767,2601,612
2802,2014-01-27 17:31:27.328195,1345,2098
2803,2014-01-27 17:40:46.153436,2433,1719
2804,2014-01-27 18:34:06.816287,338,1006
2805,2014-01-27 20:00:25.186865,1148,1121
2806,2014-01-27 20:06:28.461166,1175,2790
2807,2014-01-27 22:56:23.662581,2772,2257
2808,2014-01-27 23:25:03.121654,1446,769
2809,2014-01-27 23:45:23.164027,841,755
2810,2014-01-28 00:01:42.768352,474,2481
2811,2014-01-28 00:33:22.326838,2461,1021
2812,2014-01-28 01:17:36.790748,225,1083
2813,2014-01-28 02:28:18.803531,1761,1053
2814,2014-01-28 03:04:41.865497,2152,1066
2815,2014-01-28 05:02:18.195769,985,1610
2816,2014-01-28 06:36:56.911931,792,2695
2817,2014-01-28 07:44:47.267896,2496,2860
2818,2014-01-28 08:20:46.756002,342,758
2819,2014-01-28 08:36:04.902871,1903,431
2820,2014-01-28 09:16:22.733157,1616,1239
2821,2014-01-28 10:59:30.149269,2395,2409
2822,2014-01-28 11:50:42.207413,423,1864
2823,2014-01-28 12:12:50.045461,1844,1144
2824,2014-01-28 13:23:20.846375,383,2795
2825,2014-01-28 13:36:54.740011,765,1753
2826,2014-01-28 16:22:19.648231,2429,1811
2827,2014-01-28 16:22:39.506898,730,157
2828,2014-01-28 16:52:44.604410,593,1597
2829,2014-01-28 16:58:39.151976,2004,1923
2830,2014-01-28 17:34:06.726711,2337,1256
2831,2014-01-28 17:58:35.038025,1902,908
2832,2014-01-28 18:36:39.800665,1308,615
2833,2014-01-28 19:05:55.700877,478,358
2834,2014-01-28 19:05:59.401943,2250,91
2835,2014-01-28 19:08:13.664076,48,1351
2836,2014-01-28 19:08:47.933155,876,1159
2837,2014-01-28 19:56:22.586749,2330,2523
2838,2014-01-28 20:21:53.628886,2172,2496
2839,2014-01-28 22:00:14.950635,367,284
2840,2014-01-28 22:58:35.242191,724,1574
2841,2014-01-29 01:19:03.095115,2208,67
2842,2014-01-29 02:34:35.227472,1508,1860
2843,2014-01-29 04:05:06.015939,1433,1938
2844,2014-01-29 04:31:44.765018,18,2764
2845,2014-01-29 04:35:40.542942,560,738
2846,2014-01-29 06:13:47.040235,2127,1441
2847,2014-01-29 06:47:42.530137,1755,1520
2848,2014-01-29 07:12:24.828588,2833,2324
2849,2014-01-29 09:31:10.672024,1606,812
2850,2014-01-29 09:45:47.341790,2068,2300
2851,2014-01-29 10:50:12.439879,616,1685
2852,2014-01-29 11:20:45.471399,2685,690
2853,2014-01-29 12:28:09.021223,1468,768
2854,2014-01-29 12:33:04.776251,968,2161
2855,2014-01-29 12:33:07.602166,204,308
2856,2014-01-29 12:43:06.876349,954,953
2857,2014-01-29 16:13:49.053424,59,1578
2858,2014-01-29 16:29:15.339578,591,2400
2859,2014-01-29 16:30:50.202107,1485,1536
2860,2014-01-29 18:01:45.661087,917,258
2861,2014-01-29 20:09:57.473605,1958,2762
2862,2014-01-29 21:23:18.085131,2441,1473
2863,2014-01-30 02:49:09.673478,1709,2827
2864,2014-01-30 07:06:20.230776,387,2804
2865,2014-01-30 10:14:59.997676,2638,462
2866,2014-01-30 20:47:10.493004,1752,2738
2867,2014-01-30 21:37:47.330155,871,118
2868,2014-01-30 23:06:00.118813,865,635
2869,2014-01-31 00:50:03.617769,1848,1998
2870,2014-01-31 02:03:43.595760,1398,2721
2871,2014-01-31 02:50:44.834137,1024,1645
2872,2014-01-31 03:59:47.388255,626,492
2873,2014-01-31 05:43:52.740465,1714,1324
2874,2014-01-31 05:56:55.384758,1278,929
2875,2014-01-31 08:05:05.771064,2128,276
2876,2014-01-31 08:32:33.254630,1842,935
2877,2014-01-31 09:51:25.777166,2268,2371
2878,2014-01-31 09:51:28.452761,284,2313
2879,2014-01-31 11:25:54.042381,2729,141
2880,2014-01-31 11:48:42.899174,1410,488
2881,2014-01-31 12:07:02.320938,2287,1418
2882,2014-01-31 12:37:07.707150,2930,190
2883,2014-01-31 14:26:23.243264,2040,1568
2884,2014-01-31 17:06:22.718329,2975,1159
2885,2014-01-31 17:40:30.804375,2118,798
2886,2014-01-31 18:51:47.830506,2276,2190
2887,2014-01-31 19:38:46.594176,778,2131
2888,2014-01-31 19:53:09.199473,307,2170
2889,2014-02-01 12:17:18.186323,181,1338
2890,2014-02-02 01:47:41.234316,262,2828
2891,2014-02-02 02:18:46.067141,2402,897
2892,2014-02-02 05:07:28.644106,1974,1288
2893,2014-02-02 06:25:37.181552,1785,1484
2894,2014-02-02 06:57:10.307204,2566,2926
2895,2014-02-02 07:41:01.587026,843,2813
2896,2014-02-02 08:42:28.721908,1219,2633
2897,2014-02-02 09:51:24.036141,763,1824
2898,2014-02-02 09:55:18.819032,2252,2251
2899,2014-02-02 13:38:40.978479,480,186
2900,2014-02-02 14:46:44.997601,2897,849
2901,2014-02-02 19:48:00.609950,1101,1618
2902,2014-02-02 21:30:48.847161,2103,2557
2903,2014-02-02 22:55:05.280219,2592,2779
2904,2014-02-03 00:12:03.278198,1858,1918
2905,2014-02-03 00:40:16.631531,1122,1846
2906,2014-02-03 01:48:29.637816,2844,2070
2907,2014-02-03 02:07:24.219578,1,1386
2908,2014-02-03 02:54:13.207323,2736,423
2909,2014-02-03 03:09:27.276500,2723,1276
2910,2014-02-03 03:41:53.021957,1021,1797
2911,2014-02-03 03:48:00.359785,2327,1224
2912,2014-02-03 04:05:30.636983,803,563
2913,2014-02-03 05:46:20.309809,28,2210
2914,2014-02-03 05:53:13.926211,2490,2791
2915,2014-02-03 06:38:58.427623,1952,1350
2916,2014-02-03 06:53:38.085476,317,1894
2917,2014-02-03 07:18:07.922957,2204,1961
2918,2014-02-03 08:05:51.774269,1117,2392
2919,2014-02-03 09:43:09.743714,1235,2107
2920,2014-02-03 11:01:29.338721,89,2306
2921,2014-02-03 11:18:21.708971,2572,2560
2922,2014-02-03 11:23:25.751368,1036,1362
2923,2014-02-03 11:28:36.580590,2192,2151
2924,2014-02-03 11:45:14.839294,1423,128
2925,2014-02-03 12:17:06.295228,1228,1069
2926,2014-02-03 12:29:15.848858,125,1731
2927,2014-02-03 13:08:00.485584,1074,167
2928,2014-02-03 13:37:14.155752,2983,1950
2929,2014-02-03 14:13:26.709898,2482,2970
2930,2014-02-03 15:50:48.971673,3023,695
2931,2014-02-03 16:03:35.138731,484,626
2932,2014-02-03 16:12:52.605870,2082,1165
2933,2014-02-03 18:38:45.431075,1390,865
2934,2014-02-03 19:50:04.276460,3032,706
2935,2014-02-03 19:54:34.019349,2291,1794
2936,2014-02-03 21:02:18.222218,1979,1327
2937,2014-02-03 22:26:02.021238,770,3036
2938,2014-02-04 03:12:37.166219,1162,2337
2939,2014-02-04 05:53:36.048572,1451,2712
2940,2014-02-04 09:32:18.659568,1159,2179
2941,2014-02-04 14:30:03.019674,3026,2092
2942,2014-02-04 16:30:46.308028,1605,1229
2943,2014-02-04 20:48:29.290331,2673,2715
2944,2014-02-04 23:12:16.058644,1994,1584
2945,2014-02-04 23:41:14.896410,1570,636
2946,2014-02-04 23:48:54.927951,560,151
2947,2014-02-05 00:01:33.237640,1465,2219
2948,2014-02-05 00:25:57.732991,2511,821
2949,2014-02-05 00:33:55.713262,457,702
2950,2014-02-05 00:34:21.133402,255,2779
2951,2014-02-05 01:50:33.202124,2048,1669
2952,2014-02-05 02:08:39.315032,2753,1564
2953,2014-02-05 02:52:54.503444,2312,423
2954,2014-02-05 04:22:58.412985,2521,2651
2955,2014-02-05 04:31:00.790747,846,2828
2956,2014-02-05 05:21:42.602724,2421,1999
2957,2014-02-05 05:30:08.319633,1549,2976
2958,2014-02-05 05:38:05.991206,1402,2753
2959,2014-02-05 08:30:39.641134,1270,276
2960,2014-02-05 09:08:40.226932,2944,302
2961,2014-02-05 09:16:28.477569,1220,1757
2962,2014-02-05 09:29:22.628497,3070,1492
2963,2014-02-05 09:30:07.434612,473,2003
2964,2014-02-05 11:53:41.927823,60,3090
2965,2014-02-05 12:07:33.363032,950,545
2966,2014-02-05 13:15:06.660884,531,1982
2967,2014-02-05 13:37:07.893856,26,1321
2968,2014-02-05 14:42:33.782451,1638,1799
2969,2014-02-05 14:58:46.122574,232,606
2970,2014-02-05 18:21:25.658604,2923,1050
2971,2014-02-05 19:42:05.276648,2720,2521
2972,2014-02-05 20:50:29.145216,876,2030
2973,2014-02-05 23:19:08.377606,1081,1355
2974,2014-02-06 00:20:23.903447,897,2264
2975,2014-02-06 00:23:12.533409,3010,657
2976,2014-02-06 02:49:24.990102,831,261
2977,2014-02-06 02:53:24.698723,2596,841
2978,2014-02-06 03:30:47.587174,3042,1616
2979,2014-02-06 03:40:36.534120,1058,701
2980,2014-02-06 03:57:57.152828,1326,2961
2981,2014-02-06 04:32:04.577606,2678,2257
2982,2014-02-06 05:01:45.932449,790,3051
2983,2014-02-06 05:15:41.426412,2778,1730
2984,2014-02-06 05:26:25.907068,1235,639
2985,2014-02-06 05:35:47.949336,1185,1451
2986,2014-02-06 06:55:21.900700,2336,44
2987,2014-02-06 06:57:33.756040,1636,835
2988,2014-02-06 08:09:34.625617,1775,1566
2989,2014-02-06 09:08:38.598198,733,716
2990,2014-02-06 09:29:32.874481,3072,287
2991,2014-02-06 10:16:40.917455,272,2733
2992,2014-02-06 11:35:53.025012,1412,2304
2993,2014-02-06 11:55:43.962638,697,2633
2994,2014-02-06 13:14:22.191366,3130,2408
2995,2014-02-06 14:13:50.927997,210,1830
2996,2014-02-06 16:19:38.703511,2530,1698
2997,2014-02-06 16:36:35.379612,2994,1235
2998,2014-02-06 16:51:13.591076,2373,2053
2999,2014-02-06 17:58:22.037631,3036,297
3000,2014-02-06 18:48:17.602390,2072,992
3001,2014-02-06 19:00:16.800496,157,3107
3002,2014-02-06 19:20:03.573204,2056,2196
3003,2014-02-06 20:36:45.482121,2511,1907
3004,2014-02-06 21:22:28.775716,3141,1406
3005,2014-02-06 21:28:12.784786,490,1344
3006,2014-02-06 21:40:27.900774,2840,1827
3007,2014-02-06 22:22:52.404592,1371,3069
3008,2014-02-07 00:02:42.041845,2489,1195
3009,2014-02-07 01:58:55.654725,1666,792
3010,2014-02-07 15:27:44.947992,2155,130
3011,2014-02-08 12:52:31.063369,1481,2653
3012,2014-02-08 13:35:47.785714,2672,1259
3013,2014-02-08 23:25:43.536122,1668,1806
3014,2014-02-08 23:52:01.747696,1027,3137
3015,2014-02-09 00:54:27.849310,2193,790
3016,2014-02-09 01:16:53.246447,3185,2913
3017,2014-02-09 01:19:31.784193,2981,2389
3018,2014-02-09 03:09:20.106551,1376,2782
3019,2014-02-09 03:46:17.366193,1581,2689
3020,2014-02-09 04:06:10.927352,2675,5
3021,2014-02-09 04:35:21.926852,1851,556
3022,2014-02-09 05:03:01.439140,25,661
3023,2014-02-09 05:31:50.470696,842,314
3024,2014-02-09 07:00:00.103370,1931,1953
3025,2014-02-09 07:16:29.076358,1976,811
3026,2014-02-09 08:19:50.494871,456,1078
3027,2014-02-09 08:26:35.823135,2977,2023
3028,2014-02-09 09:43:06.426788,651,1473
3029,2014-02-09 11:47:25.414263,2266,2803
3030,2014-02-09 13:15:07.058138,1579,1460
3031,2014-02-09 14:08:24.240925,2331,680
3032,2014-02-09 14:46:19.521855,828,2853
3033,2014-02-09 16:08:18.728229,1686,9
3034,2014-02-09 17:02:30.026166,898,2699
3035,2014-02-09 17:16:01.869211,170,901
3036,2014-02-09 18:36:55.886100,2120,223
3037,2014-02-09 19:27:48.174969,1965,1350
3038,2014-02-09 21:48:31.360050,118,830
3039,2014-02-09 22:23:35.593800,2071,809
3040,2014-02-09 22:33:40.909711,1,1735
3041,2014-02-09 22:35:54.742384,2097,595
3042,2014-02-09 23:22:18.114827,2895,1392
3043,2014-02-10 00:11:07.862618,186,1547
