id,date,Campaign_ID,Created_Date
2885,2014-01-22 11:03:15.140926,PI,2014-01-22 11:03:15.140926
2886,2014-01-22 11:38:16.030059,FB,2014-01-22 11:38:16.030059
2887,2014-01-22 11:44:53.860390,FB,2014-01-22 11:44:53.860390
2888,2014-01-22 12:21:23.602528,TW,2014-01-22 12:21:23.602528
2889,2014-01-22 12:43:47.508080,FB,2014-01-22 12:43:47.508080
2890,2014-01-22 13:37:28.777932,TW,2014-01-22 13:37:28.777932
2891,2014-01-22 13:42:56.050168,TW,2014-01-22 13:42:56.050168
2892,2014-01-22 14:33:52.849922,FB,2014-01-22 14:33:52.849922
2893,2014-01-22 16:56:28.023479,PI,2014-01-22 16:56:28.023479
2894,2014-01-22 18:44:44.841508,PI,2014-01-22 18:44:44.841508
2895,2014-01-22 19:04:07.732920,TW,2014-01-22 19:04:07.732920
2896,2014-01-22 20:13:00.424294,RE,2014-01-22 20:13:00.424294
2897,2014-01-22 20:34:38.308467,TW,2014-01-22 20:34:38.308467
2898,2014-01-22 22:56:16.486415,FB,2014-01-22 22:56:16.486415
2899,2014-01-22 23:21:48.851602,FB,2014-01-22 23:21:48.851602
2900,2014-01-23 02:42:03.956971,FB,2014-01-23 02:42:03.956971
2901,2014-01-23 03:12:21.077594,PI,2014-01-23 03:12:21.077594
2902,2014-01-23 03:13:05.700683,RE,2014-01-23 03:13:05.700683
2903,2014-01-23 05:08:19.359897,TW,2014-01-23 05:08:19.359897
2904,2014-01-23 05:46:10.321389,TW,2014-01-23 05:46:10.321389
2905,2014-01-23 06:31:51.553521,PI,2014-01-23 06:31:51.553521
2906,2014-01-23 11:55:22.606918,PI,2014-01-23 11:55:22.606918
2907,2014-01-23 13:47:41.819881,TW,2014-01-23 13:47:41.819881
2908,2014-01-23 14:28:24.080359,RE,2014-01-23 14:28:24.080359
2909,2014-01-23 17:40:08.475181,PI,2014-01-23 17:40:08.475181
2910,2014-01-23 18:10:04.997392,FB,2014-01-23 18:10:04.997392
2911,2014-01-23 20:02:02.022146,FB,2014-01-23 20:02:02.022146
2912,2014-01-23 21:07:53.451987,TW,2014-01-23 21:07:53.451987
2913,2014-01-23 21:48:20.846512,RE,2014-01-23 21:48:20.846512
2914,2014-01-23 21:48:44.714980,PI,2014-01-23 21:48:44.714980
2915,2014-01-24 00:45:39.893374,RE,2014-01-24 00:45:39.893374
2916,2014-01-25 05:43:28.215518,FB,2014-01-25 05:43:28.215518
2917,2014-01-25 08:16:48.393738,TW,2014-01-25 08:16:48.393738
2918,2014-01-25 09:40:12.030186,FB,2014-01-25 09:40:12.030186
2919,2014-01-25 09:58:26.615091,FB,2014-01-25 09:58:26.615091
2920,2014-01-25 10:31:22.497707,RE,2014-01-25 10:31:22.497707
2921,2014-01-25 14:19:47.408330,PI,2014-01-25 14:19:47.408330
2922,2014-01-25 18:12:09.992245,FB,2014-01-25 18:12:09.992245
2923,2014-01-25 19:24:23.660788,FB,2014-01-25 19:24:23.660788
2924,2014-01-25 23:24:24.889650,RE,2014-01-25 23:24:24.889650
2925,2014-01-26 01:03:47.532495,TW,2014-01-26 01:03:47.532495
2926,2014-01-26 03:03:04.704888,RE,2014-01-26 03:03:04.704888
2927,2014-01-26 03:32:33.864399,TW,2014-01-26 03:32:33.864399
2928,2014-01-26 04:34:15.772756,TW,2014-01-26 04:34:15.772756
2929,2014-01-26 07:19:42.209710,RE,2014-01-26 07:19:42.209710
2930,2014-01-26 08:51:06.805532,TW,2014-01-26 08:51:06.805532
2931,2014-01-26 09:27:32.931516,FB,2014-01-26 09:27:32.931516
2932,2014-01-26 09:37:42.188693,TW,2014-01-26 09:37:42.188693
2933,2014-01-26 09:47:54.157360,RE,2014-01-26 09:47:54.157360
2934,2014-01-26 11:42:48.921639,PI,2014-01-26 11:42:48.921639
2935,2014-01-26 12:02:14.954136,TW,2014-01-26 12:02:14.954136
2936,2014-01-26 15:08:44.835599,FB,2014-01-26 15:08:44.835599
2937,2014-01-26 15:42:59.228738,FB,2014-01-26 15:42:59.228738
2938,2014-01-26 18:28:55.303226,PI,2014-01-26 18:28:55.303226
2939,2014-01-26 23:36:48.659132,RE,2014-01-26 23:36:48.659132
2940,2014-01-27 01:09:04.542490,TW,2014-01-27 01:09:04.542490
2941,2014-01-27 02:44:39.926644,FB,2014-01-27 02:44:39.926644
2942,2014-01-27 02:51:38.599992,PI,2014-01-27 02:51:38.599992
2943,2014-01-27 03:23:37.536620,FB,2014-01-27 03:23:37.536620
2944,2014-01-27 05:17:12.906773,PI,2014-01-27 05:17:12.906773
2945,2014-01-27 05:54:36.691449,PI,2014-01-27 05:54:36.691449
2946,2014-01-27 06:58:04.382955,RE,2014-01-27 06:58:04.382955
2947,2014-01-27 07:21:56.392898,FB,2014-01-27 07:21:56.392898
2948,2014-01-27 08:34:20.630406,FB,2014-01-27 08:34:20.630406
2949,2014-01-27 11:33:57.609917,RE,2014-01-27 11:33:57.609917
2950,2014-01-27 12:21:22.236206,RE,2014-01-27 12:21:22.236206
2951,2014-01-27 12:24:07.694380,PI,2014-01-27 12:24:07.694380
2952,2014-01-27 12:26:26.231680,FB,2014-01-27 12:26:26.231680
2953,2014-01-27 14:02:29.601555,TW,2014-01-27 14:02:29.601555
2954,2014-01-27 14:47:42.799833,PI,2014-01-27 14:47:42.799833
2955,2014-01-27 15:39:49.654772,TW,2014-01-27 15:39:49.654772
2956,2014-01-27 15:53:00.260160,PI,2014-01-27 15:53:00.260160
2957,2014-01-27 15:55:23.938029,TW,2014-01-27 15:55:23.938029
2958,2014-01-27 16:03:31.744726,TW,2014-01-27 16:03:31.744726
2959,2014-01-27 18:59:56.675883,TW,2014-01-27 18:59:56.675883
2960,2014-01-27 19:04:49.439044,TW,2014-01-27 19:04:49.439044
2961,2014-01-27 19:33:55.541824,RE,2014-01-27 19:33:55.541824
2962,2014-01-27 19:51:18.868872,TW,2014-01-27 19:51:18.868872
2963,2014-01-27 20:09:10.475206,PI,2014-01-27 20:09:10.475206
2964,2014-01-27 20:54:29.682796,PI,2014-01-27 20:54:29.682796
2965,2014-01-27 21:07:31.700260,TW,2014-01-27 21:07:31.700260
2966,2014-01-27 21:33:01.812677,TW,2014-01-27 21:33:01.812677
2967,2014-01-29 01:36:04.096631,TW,2014-01-29 01:36:04.096631
2968,2014-01-29 03:36:47.440875,TW,2014-01-29 03:36:47.440875
2969,2014-01-29 04:01:47.119190,PI,2014-01-29 04:01:47.119190
2970,2014-01-29 04:17:04.583864,FB,2014-01-29 04:17:04.583864
2971,2014-01-29 04:49:05.904126,FB,2014-01-29 04:49:05.904126
2972,2014-01-29 05:08:18.175064,TW,2014-01-29 05:08:18.175064
2973,2014-01-29 05:10:11.360768,PI,2014-01-29 05:10:11.360768
2974,2014-01-29 07:02:47.909470,TW,2014-01-29 07:02:47.909470
2975,2014-01-29 07:40:22.867025,TW,2014-01-29 07:40:22.867025
2976,2014-01-29 07:51:37.560300,PI,2014-01-29 07:51:37.560300
2977,2014-01-29 08:23:30.201749,TW,2014-01-29 08:23:30.201749
2978,2014-01-29 08:51:47.943021,RE,2014-01-29 08:51:47.943021
2979,2014-01-29 12:02:27.663026,FB,2014-01-29 12:02:27.663026
2980,2014-01-29 12:06:05.333851,FB,2014-01-29 12:06:05.333851
2981,2014-01-29 12:51:54.148289,RE,2014-01-29 12:51:54.148289
2982,2014-01-29 13:27:04.704350,FB,2014-01-29 13:27:04.704350
2983,2014-01-29 13:30:56.459888,FB,2014-01-29 13:30:56.459888
2984,2014-01-29 14:54:27.857494,RE,2014-01-29 14:54:27.857494
2985,2014-01-29 16:49:19.445207,RE,2014-01-29 16:49:19.445207
2986,2014-01-29 17:52:21.815465,FB,2014-01-29 17:52:21.815465
2987,2014-01-29 18:45:59.294388,TW,2014-01-29 18:45:59.294388
2988,2014-01-29 18:54:18.098859,FB,2014-01-29 18:54:18.098859
2989,2014-01-29 19:24:09.620647,TW,2014-01-29 19:24:09.620647
2990,2014-01-29 21:41:32.651404,PI,2014-01-29 21:41:32.651404
2991,2014-01-30 02:46:30.820114,PI,2014-01-30 02:46:30.820114
2992,2014-01-30 03:15:37.433762,FB,2014-01-30 03:15:37.433762
2993,2014-01-30 03:51:09.216257,PI,2014-01-30 03:51:09.216257
2994,2014-01-30 05:39:06.760186,TW,2014-01-30 05:39:06.760186
2995,2014-01-30 05:51:48.818797,PI,2014-01-30 05:51:48.818797
2996,2014-01-30 06:00:22.408942,PI,2014-01-30 06:00:22.408942
2997,2014-01-30 07:36:47.155118,RE,2014-01-30 07:36:47.155118
2998,2014-01-30 09:08:13.426106,PI,2014-01-30 09:08:13.426106
2999,2014-01-30 10:12:24.302059,PI,2014-01-30 10:12:24.302059
3000,2014-01-30 10:33:41.107383,PI,2014-01-30 10:33:41.107383
3001,2014-01-30 13:36:24.521064,RE,2014-01-30 13:36:24.521064
3002,2014-01-30 13:57:28.045347,PI,2014-01-30 13:57:28.045347
3003,2014-01-30 20:10:18.530237,PI,2014-01-30 20:10:18.530237
3004,2014-01-30 21:14:41.152860,TW,2014-01-30 21:14:41.152860
3005,2014-01-30 21:42:02.919100,PI,2014-01-30 21:42:02.919100
3006,2014-01-30 23:23:12.775120,TW,2014-01-30 23:23:12.775120
3007,2014-01-31 06:03:35.696614,FB,2014-01-31 06:03:35.696614
3008,2014-01-31 08:30:56.558673,FB,2014-01-31 08:30:56.558673
3009,2014-01-31 10:10:17.045890,RE,2014-01-31 10:10:17.045890
3010,2014-01-31 12:25:16.520708,FB,2014-01-31 12:25:16.520708
3011,2014-01-31 13:11:16.158323,RE,2014-01-31 13:11:16.158323
3012,2014-01-31 23:03:10.212448,PI,2014-01-31 23:03:10.212448
3013,2014-01-31 23:54:25.741142,TW,2014-01-31 23:54:25.741142
3014,2014-01-31 23:59:05.819116,TW,2014-01-31 23:59:05.819116
3015,2014-02-01 00:52:22.366578,TW,2014-02-01 00:52:22.366578
3016,2014-02-01 01:09:33.727568,TW,2014-02-01 01:09:33.727568
3017,2014-02-01 01:22:38.521170,TW,2014-02-01 01:22:38.521170
3018,2014-02-01 01:51:48.929735,RE,2014-02-01 01:51:48.929735
3019,2014-02-01 02:24:19.849245,FB,2014-02-01 02:24:19.849245
3020,2014-02-01 02:34:32.548367,TW,2014-02-01 02:34:32.548367
3021,2014-02-01 04:05:49.994715,FB,2014-02-01 04:05:49.994715
3022,2014-02-01 05:08:19.888293,PI,2014-02-01 05:08:19.888293
3023,2014-02-01 05:10:10.810165,RE,2014-02-01 05:10:10.810165
3024,2014-02-01 05:20:02.972798,RE,2014-02-01 05:20:02.972798
3025,2014-02-01 07:46:44.990494,FB,2014-02-01 07:46:44.990494
3026,2014-02-01 08:11:00.831710,RE,2014-02-01 08:11:00.831710
3027,2014-02-01 09:39:03.262144,PI,2014-02-01 09:39:03.262144
3028,2014-02-01 09:42:35.784017,RE,2014-02-01 09:42:35.784017
3029,2014-02-01 10:16:33.555198,FB,2014-02-01 10:16:33.555198
3030,2014-02-01 11:11:14.800426,FB,2014-02-01 11:11:14.800426
3031,2014-02-01 11:20:12.995896,RE,2014-02-01 11:20:12.995896
3032,2014-02-01 11:47:20.945032,PI,2014-02-01 11:47:20.945032
3033,2014-02-01 12:48:54.475016,TW,2014-02-01 12:48:54.475016
3034,2014-02-01 15:41:41.156392,PI,2014-02-01 15:41:41.156392
3035,2014-02-01 15:50:08.390249,PI,2014-02-01 15:50:08.390249
3036,2014-02-01 16:49:40.858491,TW,2014-02-01 16:49:40.858491
3037,2014-02-01 18:07:12.074080,TW,2014-02-01 18:07:12.074080
3038,2014-02-01 18:09:33.614379,FB,2014-02-01 18:09:33.614379
3039,2014-02-01 18:40:39.428247,PI,2014-02-01 18:40:39.428247
3040,2014-02-01 19:04:35.661209,TW,2014-02-01 19:04:35.661209
3041,2014-02-01 19:17:41.705451,RE,2014-02-01 19:17:41.705451
3042,2014-02-01 19:55:33.864329,TW,2014-02-01 19:55:33.864329
3043,2014-02-01 21:12:18.197002,PI,2014-02-01 21:12:18.197002
3044,2014-02-01 21:29:15.426677,RE,2014-02-01 21:29:15.426677
3045,2014-02-01 21:39:15.099485,FB,2014-02-01 21:39:15.099485
3046,2014-02-01 22:29:44.498387,FB,2014-02-01 22:29:44.498387
3047,2014-02-01 22:37:44.322903,PI,2014-02-01 22:37:44.322903
3048,2014-02-01 23:25:12.729233,RE,2014-02-01 23:25:12.729233
3049,2014-02-01 23:25:52.967309,TW,2014-02-01 23:25:52.967309
3050,2014-02-01 23:40:20.666092,TW,2014-02-01 23:40:20.666092
3051,2014-02-02 00:09:29.639150,PI,2014-02-02 00:09:29.639150
3052,2014-02-02 00:11:55.713914,RE,2014-02-02 00:11:55.713914
3053,2014-02-02 00:41:39.558691,TW,2014-02-02 00:41:39.558691
3054,2014-02-02 02:25:32.579732,RE,2014-02-02 02:25:32.579732
3055,2014-02-02 04:11:15.597139,PI,2014-02-02 04:11:15.597139
3056,2014-02-02 04:32:42.017855,FB,2014-02-02 04:32:42.017855
3057,2014-02-02 06:23:21.692699,PI,2014-02-02 06:23:21.692699
3058,2014-02-02 06:57:09.429112,FB,2014-02-02 06:57:09.429112
3059,2014-02-02 12:08:25.887251,PI,2014-02-02 12:08:25.887251
3060,2014-02-02 12:42:35.387015,TW,2014-02-02 12:42:35.387015
3061,2014-02-02 15:48:57.811402,TW,2014-02-02 15:48:57.811402
3062,2014-02-02 21:53:11.433468,PI,2014-02-02 21:53:11.433468
3063,2014-02-02 21:56:12.332808,FB,2014-02-02 21:56:12.332808
3064,2014-02-02 23:30:42.680495,PI,2014-02-02 23:30:42.680495
3065,2014-02-03 00:21:37.753753,FB,2014-02-03 00:21:37.753753
3066,2014-02-03 06:31:19.079940,FB,2014-02-03 06:31:19.079940
3067,2014-02-03 09:28:25.970533,PI,2014-02-03 09:28:25.970533
3068,2014-02-03 11:20:19.339422,PI,2014-02-03 11:20:19.339422
3069,2014-02-03 11:46:15.392481,RE,2014-02-03 11:46:15.392481
3070,2014-02-03 12:55:30.091633,FB,2014-02-03 12:55:30.091633
3071,2014-02-03 13:08:44.553915,PI,2014-02-03 13:08:44.553915
3072,2014-02-03 13:40:26.833892,RE,2014-02-03 13:40:26.833892
3073,2014-02-03 13:48:35.418500,TW,2014-02-03 13:48:35.418500
3074,2014-02-03 13:54:24.221191,TW,2014-02-03 13:54:24.221191
3075,2014-02-03 16:12:56.098738,TW,2014-02-03 16:12:56.098738
3076,2014-02-03 17:17:45.112948,TW,2014-02-03 17:17:45.112948
3077,2014-02-03 17:19:42.495626,TW,2014-02-03 17:19:42.495626
3078,2014-02-03 18:18:46.973458,RE,2014-02-03 18:18:46.973458
3079,2014-02-03 21:19:27.398329,FB,2014-02-03 21:19:27.398329
3080,2014-02-03 22:31:17.508690,TW,2014-02-03 22:31:17.508690
3081,2014-02-04 01:34:07.263542,FB,2014-02-04 01:34:07.263542
3082,2014-02-04 06:12:05.714412,PI,2014-02-04 06:12:05.714412
3083,2014-02-04 07:39:56.474824,RE,2014-02-04 07:39:56.474824
3084,2014-02-04 07:41:55.225011,FB,2014-02-04 07:41:55.225011
3085,2014-02-04 08:14:10.936319,FB,2014-02-04 08:14:10.936319
3086,2014-02-04 08:28:18.379179,FB,2014-02-04 08:28:18.379179
3087,2014-02-04 11:10:38.022400,FB,2014-02-04 11:10:38.022400
3088,2014-02-04 11:41:43.566968,PI,2014-02-04 11:41:43.566968
3089,2014-02-04 13:11:47.197739,PI,2014-02-04 13:11:47.197739
3090,2014-02-04 18:14:09.408807,FB,2014-02-04 18:14:09.408807
3091,2014-02-04 19:31:59.648186,FB,2014-02-04 19:31:59.648186
3092,2014-02-04 19:44:38.415195,TW,2014-02-04 19:44:38.415195
3093,2014-02-04 20:38:27.766272,FB,2014-02-04 20:38:27.766272
3094,2014-02-04 20:49:01.016558,FB,2014-02-04 20:49:01.016558
3095,2014-02-04 22:17:04.377499,RE,2014-02-04 22:17:04.377499
3096,2014-02-04 23:15:11.666960,FB,2014-02-04 23:15:11.666960
3097,2014-02-05 00:36:45.801904,TW,2014-02-05 00:36:45.801904
3098,2014-02-05 03:23:57.254063,FB,2014-02-05 03:23:57.254063
3099,2014-02-05 04:40:53.649239,TW,2014-02-05 04:40:53.649239
3100,2014-02-05 08:03:34.049883,FB,2014-02-05 08:03:34.049883
3101,2014-02-05 08:57:07.266268,FB,2014-02-05 08:57:07.266268
3102,2014-02-05 10:29:39.764843,PI,2014-02-05 10:29:39.764843
3103,2014-02-05 12:13:52.776540,PI,2014-02-05 12:13:52.776540
3104,2014-02-05 13:33:46.407437,FB,2014-02-05 13:33:46.407437
3105,2014-02-05 14:03:13.216875,PI,2014-02-05 14:03:13.216875
3106,2014-02-05 14:16:11.083804,TW,2014-02-05 14:16:11.083804
3107,2014-02-05 14:56:13.025574,FB,2014-02-05 14:56:13.025574
3108,2014-02-05 15:08:03.779035,FB,2014-02-05 15:08:03.779035
3109,2014-02-05 15:55:38.766878,PI,2014-02-05 15:55:38.766878
3110,2014-02-05 15:55:52.351001,TW,2014-02-05 15:55:52.351001
3111,2014-02-05 20:11:36.473990,RE,2014-02-05 20:11:36.473990
3112,2014-02-05 20:38:02.929418,PI,2014-02-05 20:38:02.929418
3113,2014-02-05 20:44:54.469222,FB,2014-02-05 20:44:54.469222
3114,2014-02-05 20:46:19.441797,FB,2014-02-05 20:46:19.441797
3115,2014-02-05 23:05:34.536831,FB,2014-02-05 23:05:34.536831
3116,2014-02-05 23:37:01.306938,PI,2014-02-05 23:37:01.306938
3117,2014-02-06 01:04:20.163821,TW,2014-02-06 01:04:20.163821
3118,2014-02-06 03:34:46.358522,RE,2014-02-06 03:34:46.358522
3119,2014-02-06 05:58:36.734758,FB,2014-02-06 05:58:36.734758
3120,2014-02-06 06:09:05.829275,PI,2014-02-06 06:09:05.829275
3121,2014-02-06 06:14:16.863912,RE,2014-02-06 06:14:16.863912
3122,2014-02-06 06:16:26.621075,RE,2014-02-06 06:16:26.621075
3123,2014-02-06 06:45:40.812562,PI,2014-02-06 06:45:40.812562
3124,2014-02-06 06:55:52.384052,TW,2014-02-06 06:55:52.384052
3125,2014-02-06 07:14:56.103928,FB,2014-02-06 07:14:56.103928
3126,2014-02-06 09:12:18.178302,TW,2014-02-06 09:12:18.178302
3127,2014-02-06 10:50:15.232976,RE,2014-02-06 10:50:15.232976
3128,2014-02-06 11:17:07.040625,RE,2014-02-06 11:17:07.040625
3129,2014-02-06 12:11:37.975113,RE,2014-02-06 12:11:37.975113
3130,2014-02-06 12:45:57.929800,FB,2014-02-06 12:45:57.929800
3131,2014-02-06 12:56:16.114146,PI,2014-02-06 12:56:16.114146
3132,2014-02-06 17:13:47.889892,PI,2014-02-06 17:13:47.889892
3133,2014-02-06 17:17:52.097593,FB,2014-02-06 17:17:52.097593
3134,2014-02-06 18:11:16.967421,TW,2014-02-06 18:11:16.967421
3135,2014-02-06 18:33:44.862516,PI,2014-02-06 18:33:44.862516
3136,2014-02-06 18:34:47.249657,RE,2014-02-06 18:34:47.249657
3137,2014-02-06 20:31:17.351014,PI,2014-02-06 20:31:17.351014
3138,2014-02-06 20:40:51.517837,FB,2014-02-06 20:40:51.517837
3139,2014-02-06 21:06:30.175731,PI,2014-02-06 21:06:30.175731
3140,2014-02-06 21:30:08.651117,TW,2014-02-06 21:30:08.651117
3141,2014-02-06 21:56:03.237073,FB,2014-02-06 21:56:03.237073
3142,2014-02-06 22:25:26.296331,FB,2014-02-06 22:25:26.296331
3143,2014-02-06 22:26:19.945002,PI,2014-02-06 22:26:19.945002
3144,2014-02-06 22:59:34.607352,FB,2014-02-06 22:59:34.607352
3145,2014-02-07 00:15:34.504719,FB,2014-02-07 00:15:34.504719
3146,2014-02-07 00:20:36.263381,FB,2014-02-07 00:20:36.263381
3147,2014-02-07 01:07:54.059634,TW,2014-02-07 01:07:54.059634
3148,2014-02-07 02:21:06.459271,PI,2014-02-07 02:21:06.459271
3149,2014-02-07 02:53:02.475630,PI,2014-02-07 02:53:02.475630
3150,2014-02-07 03:17:20.969185,PI,2014-02-07 03:17:20.969185
3151,2014-02-07 03:21:33.502297,PI,2014-02-07 03:21:33.502297
3152,2014-02-07 06:29:40.517772,TW,2014-02-07 06:29:40.517772
3153,2014-02-07 07:05:59.911945,TW,2014-02-07 07:05:59.911945
3154,2014-02-07 07:15:33.996413,PI,2014-02-07 07:15:33.996413
3155,2014-02-07 08:27:49.803838,PI,2014-02-07 08:27:49.803838
3156,2014-02-07 08:50:10.601429,PI,2014-02-07 08:50:10.601429
3157,2014-02-07 10:53:48.321305,RE,2014-02-07 10:53:48.321305
3158,2014-02-07 10:58:37.585390,FB,2014-02-07 10:58:37.585390
3159,2014-02-07 11:06:18.529624,PI,2014-02-07 11:06:18.529624
3160,2014-02-07 11:17:52.735761,RE,2014-02-07 11:17:52.735761
3161,2014-02-07 13:15:02.243337,FB,2014-02-07 13:15:02.243337
3162,2014-02-07 13:17:17.295651,RE,2014-02-07 13:17:17.295651
3163,2014-02-07 14:08:00.546827,RE,2014-02-07 14:08:00.546827
3164,2014-02-07 14:13:24.695412,PI,2014-02-07 14:13:24.695412
3165,2014-02-07 16:35:53.904099,TW,2014-02-07 16:35:53.904099
3166,2014-02-07 16:49:14.278505,PI,2014-02-07 16:49:14.278505
3167,2014-02-07 17:15:30.478765,PI,2014-02-07 17:15:30.478765
3168,2014-02-07 17:27:16.869151,TW,2014-02-07 17:27:16.869151
3169,2014-02-07 19:37:39.031485,PI,2014-02-07 19:37:39.031485
3170,2014-02-07 19:49:56.507347,PI,2014-02-07 19:49:56.507347
3171,2014-02-07 19:57:51.560710,FB,2014-02-07 19:57:51.560710
3172,2014-02-07 19:59:55.129544,TW,2014-02-07 19:59:55.129544
3173,2014-02-07 20:14:49.910345,FB,2014-02-07 20:14:49.910345
3174,2014-02-07 21:31:55.268005,RE,2014-02-07 21:31:55.268005
3175,2014-02-07 21:42:21.167349,RE,2014-02-07 21:42:21.167349
3176,2014-02-07 21:54:29.791481,PI,2014-02-07 21:54:29.791481
3177,2014-02-07 22:37:46.666088,RE,2014-02-07 22:37:46.666088
3178,2014-02-07 22:43:00.993776,RE,2014-02-07 22:43:00.993776
3179,2014-02-07 22:46:13.819214,RE,2014-02-07 22:46:13.819214
3180,2014-02-07 22:51:18.641811,FB,2014-02-07 22:51:18.641811
3181,2014-02-07 23:04:50.709348,RE,2014-02-07 23:04:50.709348
3182,2014-02-08 03:11:00.645847,TW,2014-02-08 03:11:00.645847
3183,2014-02-08 03:21:23.226154,FB,2014-02-08 03:21:23.226154
3184,2014-02-08 05:24:25.565195,RE,2014-02-08 05:24:25.565195
3185,2014-02-08 06:29:24.645194,RE,2014-02-08 06:29:24.645194
3186,2014-02-08 08:06:40.082421,TW,2014-02-08 08:06:40.082421
3187,2014-02-08 09:42:51.148302,RE,2014-02-08 09:42:51.148302
3188,2014-02-08 11:12:06.582434,TW,2014-02-08 11:12:06.582434
3189,2014-02-08 12:56:30.254854,FB,2014-02-08 12:56:30.254854
3190,2014-02-08 14:50:47.303658,RE,2014-02-08 14:50:47.303658
3191,2014-02-08 14:59:19.328613,TW,2014-02-08 14:59:19.328613
3192,2014-02-08 20:27:26.922151,TW,2014-02-08 20:27:26.922151
3193,2014-02-10 00:30:29.728310,PI,2014-02-10 00:30:29.728310
3194,2014-02-10 00:37:37.814616,RE,2014-02-10 00:37:37.814616
3195,2014-02-10 01:10:19.080736,PI,2014-02-10 01:10:19.080736
3196,2014-02-10 01:11:46.678062,FB,2014-02-10 01:11:46.678062
3197,2014-02-10 01:17:06.339639,TW,2014-02-10 01:17:06.339639
3198,2014-02-10 01:21:44.641589,FB,2014-02-10 01:21:44.641589
3199,2014-02-10 02:45:48.058923,TW,2014-02-10 02:45:48.058923
3200,2014-02-10 02:49:53.245972,TW,2014-02-10 02:49:53.245972
3201,2014-02-10 02:54:18.232084,RE,2014-02-10 02:54:18.232084
3202,2014-02-10 02:58:55.916415,FB,2014-02-10 02:58:55.916415
3203,2014-02-10 03:23:41.217923,PI,2014-02-10 03:23:41.217923
3204,2014-02-10 03:43:41.589359,RE,2014-02-10 03:43:41.589359
3205,2014-02-10 04:43:54.066230,RE,2014-02-10 04:43:54.066230
3206,2014-02-10 05:37:53.140546,TW,2014-02-10 05:37:53.140546
3207,2014-02-10 06:04:00.765653,RE,2014-02-10 06:04:00.765653
3208,2014-02-10 06:39:02.772459,RE,2014-02-10 06:39:02.772459
3209,2014-02-10 08:16:26.867988,FB,2014-02-10 08:16:26.867988
3210,2014-02-10 08:21:00.567628,PI,2014-02-10 08:21:00.567628
3211,2014-02-10 08:38:28.995013,FB,2014-02-10 08:38:28.995013
3212,2014-02-10 08:39:53.256719,PI,2014-02-10 08:39:53.256719
3213,2014-02-10 10:46:04.374223,RE,2014-02-10 10:46:04.374223
3214,2014-02-10 11:36:53.434680,FB,2014-02-10 11:36:53.434680
3215,2014-02-10 12:02:04.210491,PI,2014-02-10 12:02:04.210491
3216,2014-02-10 12:12:10.459721,PI,2014-02-10 12:12:10.459721
3217,2014-02-10 14:31:37.976092,FB,2014-02-10 14:31:37.976092
3218,2014-02-10 14:48:36.169987,FB,2014-02-10 14:48:36.169987
3219,2014-02-10 18:01:25.199442,FB,2014-02-10 18:01:25.199442
3220,2014-02-10 18:25:53.600653,PI,2014-02-10 18:25:53.600653
3221,2014-02-10 19:21:08.994515,TW,2014-02-10 19:21:08.994515
3222,2014-02-10 19:23:44.393292,FB,2014-02-10 19:23:44.393292
3223,2014-02-10 19:47:42.784755,PI,2014-02-10 19:47:42.784755
3224,2014-02-10 20:10:14.946896,PI,2014-02-10 20:10:14.946896
3225,2014-02-10 20:11:40.865167,PI,2014-02-10 20:11:40.865167
3226,2014-02-10 20:11:56.792263,TW,2014-02-10 20:11:56.792263
3227,2014-02-10 20:20:52.093735,TW,2014-02-10 20:20:52.093735
3228,2014-02-10 20:21:52.942854,FB,2014-02-10 20:21:52.942854
3229,2014-02-10 21:23:48.293020,TW,2014-02-10 21:23:48.293020
3230,2014-02-10 23:23:55.873366,FB,2014-02-10 23:23:55.873366
3231,2014-02-11 01:12:26.641886,PI,2014-02-11 01:12:26.641886
3232,2014-02-11 01:49:56.341222,TW,2014-02-11 01:49:56.341222
3233,2014-02-11 03:11:42.401206,RE,2014-02-11 03:11:42.401206
3234,2014-02-11 04:32:27.618274,FB,2014-02-11 04:32:27.618274
3235,2014-02-11 05:52:18.459291,FB,2014-02-11 05:52:18.459291
3236,2014-02-11 05:55:38.409687,TW,2014-02-11 05:55:38.409687
3237,2014-02-11 06:03:05.012759,RE,2014-02-11 06:03:05.012759
3238,2014-02-11 08:08:06.727267,RE,2014-02-11 08:08:06.727267
3239,2014-02-11 08:09:07.076243,RE,2014-02-11 08:09:07.076243
3240,2014-02-11 09:17:32.506932,RE,2014-02-11 09:17:32.506932
3241,2014-02-11 10:04:36.192758,TW,2014-02-11 10:04:36.192758
3242,2014-02-11 10:53:34.416603,FB,2014-02-11 10:53:34.416603
3243,2014-02-11 11:14:32.183296,PI,2014-02-11 11:14:32.183296
3244,2014-02-11 11:37:05.858446,TW,2014-02-11 11:37:05.858446
3245,2014-02-11 12:03:44.868525,FB,2014-02-11 12:03:44.868525
3246,2014-02-11 13:56:49.972648,TW,2014-02-11 13:56:49.972648
3247,2014-02-11 15:50:02.028813,RE,2014-02-11 15:50:02.028813
3248,2014-02-11 17:20:05.262920,TW,2014-02-11 17:20:05.262920
3249,2014-02-11 17:33:29.153185,RE,2014-02-11 17:33:29.153185
3250,2014-02-11 23:24:48.893702,RE,2014-02-11 23:24:48.893702
3251,2014-02-11 23:42:06.564663,TW,2014-02-11 23:42:06.564663
